user_id,product_id,type,time
85,6,buy,1559855006
86,3,buy,1559855003
28,23,buy,1559855007
89,72,buy,1559855007
74,64,buy,1559855003
5,23,buy,1559855008
91,63,buy,1559855005
24,60,buy,1559855003
37,5,buy,1559855007
42,51,buy,1559855006
8,43,buy,1559855008
42,84,buy,1559855001
88,14,buy,1559855010
97,76,buy,1559855010
5,16,buy,1559855008
57,87,buy,1559855007
33,61,buy,1559855004
56,25,buy,1559855003
67,16,buy,1559855006
18,72,buy,1559855008
44,26,buy,1559855001
63,27,buy,1559855005
2,25,buy,1559855006
18,48,buy,1559855008
9,20,buy,1559855009
9,9,buy,1559855009
2,46,buy,1559855008
53,41,buy,1559855004
67,12,buy,1559855001
52,55,buy,1559855004
90,32,buy,1559855007
34,13,buy,1559855001
95,8,buy,1559855003
2,93,buy,1559855009
29,65,buy,1559855010
76,40,buy,1559855004
84,9,buy,1559855008
55,17,buy,1559855006
21,44,buy,1559855004
47,100,buy,1559855010
17,83,buy,1559855007
11,98,buy,1559855007
19,6,buy,1559855007
11,30,buy,1559855002
1,86,buy,1559855010
48,50,buy,1559855007
84,1,buy,1559855008
91,25,buy,1559855008
1,90,buy,1559855007
13,98,buy,1559855007
26,73,buy,1559855004
90,72,buy,1559855001
41,18,buy,1559855008
18,18,buy,1559855009
37,26,buy,1559855006
19,73,buy,1559855006
36,4,buy,1559855009
34,99,buy,1559855002
10,68,buy,1559855009
7,55,buy,1559855001
10,27,buy,1559855009
52,63,buy,1559855005
75,37,buy,1559855006
65,57,buy,1559855003
87,78,buy,1559855003
67,40,buy,1559855003
7,46,buy,1559855008
32,59,buy,1559855001
78,9,buy,1559855004
59,94,buy,1559855007
11,44,buy,1559855006
84,96,buy,1559855007
54,82,buy,1559855008
87,44,buy,1559855008
12,74,buy,1559855002
80,60,buy,1559855010
5,21,buy,1559855002
33,7,buy,1559855002
52,79,buy,1559855005
1,74,buy,1559855004
61,26,buy,1559855006
7,86,buy,1559855007
96,40,buy,1559855009
50,31,buy,1559855001
57,12,buy,1559855006
9,13,buy,1559855009
20,50,buy,1559855001
47,83,buy,1559855003
97,26,buy,1559855001
50,93,buy,1559855006
59,29,buy,1559855009
31,41,buy,1559855001
79,34,buy,1559855008
76,90,buy,1559855004
64,53,buy,1559855009
34,11,buy,1559855003
99,66,buy,1559855010
59,71,buy,1559855009
9,68,buy,1559855002
92,58,buy,1559855002
35,89,buy,1559855001
21,8,buy,1559855010
53,84,buy,1559855002
81,42,buy,1559855006
47,100,buy,1559855009
29,70,buy,1559855006
41,78,buy,1559855005
90,46,buy,1559855001
46,29,buy,1559855002
25,92,buy,1559855009
92,9,buy,1559855001
83,48,buy,1559855001
16,41,buy,1559855007
72,35,buy,1559855007
28,17,buy,1559855009
93,31,buy,1559855006
40,3,buy,1559855007
37,65,buy,1559855007
61,25,buy,1559855002
58,99,buy,1559855004
17,2,buy,1559855002
56,36,buy,1559855003
27,61,buy,1559855005
5,57,buy,1559855001
52,45,buy,1559855007
20,17,buy,1559855006
57,68,buy,1559855006
5,7,buy,1559855007
83,98,buy,1559855006
43,68,buy,1559855002
63,82,buy,1559855002
23,61,buy,1559855007
74,81,buy,1559855006
37,24,buy,1559855001
48,22,buy,1559855001
27,71,buy,1559855006
58,73,buy,1559855008
76,67,buy,1559855007
46,91,buy,1559855005
66,36,buy,1559855004
33,9,buy,1559855001
46,23,buy,1559855005
61,10,buy,1559855008
100,50,buy,1559855004
78,12,buy,1559855008
82,94,buy,1559855010
32,60,buy,1559855005
84,29,buy,1559855008
54,27,buy,1559855006
13,15,buy,1559855005
64,67,buy,1559855005
61,42,buy,1559855006
24,69,buy,1559855007
15,40,buy,1559855007
55,61,buy,1559855007
74,73,buy,1559855008
30,35,buy,1559855002
78,25,buy,1559855010
34,88,buy,1559855008
32,66,buy,1559855002
11,29,buy,1559855005
89,87,buy,1559855006
36,43,buy,1559855008
98,20,buy,1559855004
46,63,buy,1559855003
96,23,buy,1559855010
51,6,buy,1559855007
53,23,buy,1559855003
13,74,buy,1559855002
96,73,buy,1559855003
60,23,buy,1559855006
9,59,buy,1559855006
100,91,buy,1559855005
71,36,buy,1559855005
92,57,buy,1559855010
35,71,buy,1559855002
1,74,buy,1559855009
4,21,buy,1559855004
4,87,buy,1559855002
41,97,buy,1559855001
62,89,buy,1559855010
85,16,buy,1559855003
82,66,buy,1559855002
43,43,buy,1559855002
20,75,buy,1559855003
95,19,buy,1559855007
31,92,buy,1559855002
1,44,buy,1559855002
17,16,buy,1559855006
13,69,buy,1559855003
36,40,buy,1559855007
71,44,buy,1559855010
29,43,buy,1559855002
4,74,buy,1559855007
11,20,buy,1559855004
15,97,buy,1559855007
50,36,buy,1559855009
97,84,buy,1559855004
13,54,buy,1559855007
50,31,buy,1559855010
13,28,buy,1559855009
81,87,buy,1559855008
3,26,buy,1559855001
52,46,buy,1559855010
8,100,buy,1559855009
19,3,buy,1559855005
28,48,buy,1559855009
98,94,buy,1559855007
81,24,buy,1559855001
76,72,buy,1559855004
45,81,buy,1559855005
97,19,buy,1559855007
74,65,buy,1559855002
100,28,buy,1559855001
81,19,buy,1559855001
18,85,buy,1559855002
92,25,buy,1559855007
35,41,buy,1559855009
41,37,buy,1559855003
78,42,buy,1559855005
44,45,buy,1559855006
7,66,buy,1559855009
6,46,buy,1559855001
31,34,buy,1559855001
59,9,buy,1559855006
48,29,buy,1559855005
27,39,buy,1559855007
55,39,buy,1559855005
40,39,buy,1559855002
8,25,buy,1559855007
86,32,buy,1559855001
97,86,buy,1559855007
48,84,buy,1559855006
50,47,buy,1559855008
43,40,buy,1559855001
12,34,buy,1559855008
45,6,buy,1559855009
28,95,buy,1559855008
98,47,buy,1559855008
9,5,buy,1559855008
4,36,buy,1559855007
44,82,buy,1559855006
66,97,buy,1559855007
99,5,buy,1559855005
17,59,buy,1559855009
32,21,buy,1559855009
4,42,buy,1559855005
16,94,buy,1559855009
91,84,buy,1559855009
44,31,buy,1559855001
11,26,buy,1559855010
66,79,buy,1559855008
87,16,buy,1559855001
27,10,buy,1559855005
4,53,buy,1559855003
89,64,buy,1559855005
84,44,buy,1559855006
34,27,buy,1559855007
9,66,buy,1559855006
38,41,buy,1559855002
86,12,buy,1559855009
63,15,buy,1559855004
50,46,buy,1559855009
100,51,buy,1559855010
86,28,buy,1559855003
42,3,buy,1559855003
76,86,buy,1559855005
66,57,buy,1559855005
45,97,buy,1559855003
34,58,buy,1559855007
50,26,buy,1559855004
13,91,buy,1559855004
11,88,buy,1559855001
83,57,buy,1559855009
90,1,buy,1559855004
47,34,buy,1559855007
60,43,buy,1559855002
50,86,buy,1559855002
80,100,buy,1559855004
19,7,buy,1559855007
19,44,buy,1559855002
62,14,buy,1559855009
61,99,buy,1559855008
85,9,buy,1559855005
66,18,buy,1559855005
26,69,buy,1559855005
54,45,buy,1559855004
74,75,buy,1559855005
69,78,buy,1559855002
18,3,buy,1559855001
4,66,buy,1559855002
62,43,buy,1559855001
57,8,buy,1559855010
99,5,buy,1559855009
95,53,buy,1559855008
70,33,buy,1559855009
8,37,buy,1559855010
85,4,buy,1559855001
7,91,buy,1559855001
7,72,buy,1559855002
52,29,buy,1559855004
9,25,buy,1559855010
17,70,buy,1559855004
47,16,buy,1559855005
24,92,buy,1559855001
100,38,buy,1559855010
58,27,buy,1559855005
29,82,buy,1559855003
5,90,buy,1559855004
68,77,buy,1559855009
80,75,buy,1559855006
31,74,buy,1559855005
3,5,buy,1559855004
57,88,buy,1559855002
26,44,buy,1559855004
78,19,buy,1559855008
26,99,buy,1559855009
4,78,buy,1559855009
35,73,buy,1559855003
16,2,buy,1559855003
23,93,buy,1559855006
93,78,buy,1559855010
61,36,buy,1559855005
9,38,buy,1559855003
19,57,buy,1559855005
37,38,buy,1559855008
74,13,buy,1559855010
50,21,buy,1559855003
94,51,buy,1559855008
29,3,buy,1559855010
92,54,buy,1559855008
74,94,buy,1559855010
80,42,buy,1559855005
13,67,buy,1559855010
15,8,buy,1559855008
17,80,buy,1559855002
79,57,buy,1559855009
18,39,buy,1559855009
20,100,buy,1559855009
45,98,buy,1559855008
28,54,buy,1559855007
28,14,buy,1559855003
17,22,buy,1559855010
59,20,buy,1559855003
24,92,buy,1559855010
64,53,buy,1559855010
5,94,buy,1559855003
75,56,buy,1559855010
86,84,buy,1559855002
99,56,buy,1559855005
7,83,buy,1559855005
13,23,buy,1559855007
88,53,buy,1559855004
37,99,buy,1559855003
65,38,buy,1559855004
86,1,buy,1559855010
21,88,buy,1559855001
20,17,buy,1559855006
74,57,buy,1559855002
83,91,buy,1559855006
41,71,buy,1559855004
12,52,buy,1559855007
100,78,buy,1559855007
98,71,buy,1559855008
40,91,buy,1559855008
1,13,buy,1559855001
86,58,buy,1559855006
82,31,buy,1559855007
82,99,buy,1559855002
54,56,buy,1559855009
52,19,buy,1559855008
54,51,buy,1559855009
99,24,buy,1559855001
25,67,buy,1559855003
82,55,buy,1559855010
12,71,buy,1559855010
82,99,buy,1559855006
74,93,buy,1559855006
51,48,buy,1559855003
76,67,buy,1559855007
12,30,buy,1559855002
96,83,buy,1559855003
33,69,buy,1559855003
90,43,buy,1559855009
4,55,buy,1559855005
85,62,buy,1559855007
18,77,buy,1559855005
70,55,buy,1559855007
96,75,buy,1559855009
7,78,buy,1559855003
19,6,buy,1559855001
17,3,buy,1559855001
58,15,buy,1559855008
50,99,buy,1559855008
92,73,buy,1559855005
17,67,buy,1559855009
82,1,buy,1559855006
42,94,buy,1559855010
89,31,buy,1559855009
56,45,buy,1559855004
53,43,buy,1559855006
92,44,buy,1559855002
63,13,buy,1559855004
76,98,buy,1559855007
37,8,buy,1559855005
42,19,buy,1559855005
74,61,buy,1559855007
56,22,buy,1559855005
88,30,buy,1559855006
6,52,buy,1559855005
38,77,buy,1559855003
88,99,buy,1559855001
54,12,buy,1559855009
64,79,buy,1559855003
91,56,buy,1559855003
36,28,buy,1559855007
58,50,buy,1559855003
36,92,buy,1559855008
97,27,buy,1559855003
99,31,buy,1559855002
1,17,buy,1559855006
87,30,buy,1559855009
100,20,buy,1559855003
3,48,buy,1559855010
39,80,buy,1559855008
8,59,buy,1559855002
64,38,buy,1559855010
61,22,buy,1559855005
8,7,buy,1559855001
92,23,buy,1559855001
61,84,buy,1559855002
54,8,buy,1559855006
40,33,buy,1559855010
61,64,buy,1559855002
78,35,buy,1559855001
25,32,buy,1559855008
34,60,buy,1559855009
46,92,buy,1559855009
87,26,buy,1559855005
90,38,buy,1559855001
90,47,buy,1559855005
72,39,buy,1559855002
8,32,buy,1559855001
88,11,buy,1559855008
12,72,buy,1559855002
81,99,buy,1559855005
11,21,buy,1559855008
4,99,buy,1559855007
42,23,buy,1559855010
45,37,buy,1559855003
77,32,buy,1559855002
1,51,buy,1559855005
37,10,buy,1559855010
67,47,buy,1559855002
58,18,buy,1559855005
63,35,buy,1559855004
19,97,buy,1559855008
99,12,buy,1559855003
46,54,buy,1559855004
42,88,buy,1559855007
86,96,buy,1559855001
88,67,buy,1559855007
11,100,buy,1559855007
87,3,buy,1559855005
23,7,buy,1559855006
33,48,buy,1559855004
3,84,buy,1559855009
35,73,buy,1559855009
84,31,buy,1559855007
32,57,buy,1559855009
58,15,buy,1559855004
55,23,buy,1559855010
91,83,buy,1559855008
79,68,buy,1559855001
38,12,buy,1559855005
8,40,buy,1559855010
38,22,buy,1559855010
10,94,buy,1559855003
7,89,buy,1559855009
35,17,buy,1559855007
17,52,buy,1559855001
38,11,buy,1559855008
33,67,buy,1559855005
38,16,buy,1559855003
99,11,buy,1559855005
96,87,buy,1559855008
23,37,buy,1559855009
2,27,buy,1559855004
6,94,buy,1559855005
62,24,buy,1559855008
53,88,buy,1559855009
99,5,buy,1559855006
53,53,buy,1559855008
32,71,buy,1559855003
19,4,buy,1559855001
21,24,buy,1559855010
83,65,buy,1559855009
41,92,buy,1559855008
98,52,buy,1559855004
31,42,buy,1559855010
31,46,buy,1559855010
6,85,buy,1559855006
77,42,buy,1559855001
31,13,buy,1559855008
7,2,buy,1559855010
76,100,buy,1559855003
98,16,buy,1559855009
12,87,buy,1559855001
73,40,buy,1559855003
91,50,buy,1559855009
85,46,buy,1559855009
89,1,buy,1559855003
59,73,buy,1559855007
90,68,buy,1559855004
54,49,buy,1559855009
92,15,buy,1559855002
36,3,buy,1559855001
19,78,buy,1559855004
13,52,buy,1559855007
14,2,buy,1559855006
51,76,buy,1559855010
22,94,buy,1559855006
83,19,buy,1559855004
83,96,buy,1559855010
97,56,buy,1559855002
71,71,buy,1559855004
13,16,buy,1559855006
41,81,buy,1559855005
61,37,buy,1559855005
28,32,buy,1559855005
73,22,buy,1559855005
73,19,buy,1559855007
97,33,buy,1559855007
8,13,buy,1559855007
45,6,buy,1559855009
18,3,buy,1559855009
1,38,buy,1559855003
55,97,buy,1559855010
62,9,buy,1559855002
42,53,buy,1559855002
54,43,buy,1559855005
27,95,buy,1559855002
88,35,buy,1559855005
3,72,buy,1559855009
93,58,buy,1559855007
49,96,buy,1559855004
67,83,buy,1559855002
79,87,buy,1559855009
66,70,buy,1559855010
62,69,buy,1559855007
100,44,buy,1559855002
75,83,buy,1559855005
46,2,buy,1559855005
9,20,buy,1559855005
53,85,buy,1559855003
6,98,buy,1559855010
40,6,buy,1559855009
21,45,buy,1559855001
50,97,buy,1559855002
32,49,buy,1559855008
85,78,buy,1559855005
11,92,buy,1559855004
96,25,buy,1559855007
17,33,buy,1559855002
75,53,buy,1559855006
64,35,buy,1559855009
20,14,buy,1559855004
11,10,buy,1559855005
66,17,buy,1559855001
1,49,buy,1559855008
51,46,buy,1559855009
75,4,buy,1559855003
63,30,buy,1559855002
30,30,buy,1559855006
66,83,buy,1559855006
29,53,buy,1559855003
94,15,buy,1559855004
96,27,buy,1559855008
30,93,buy,1559855010
52,50,buy,1559855008
89,69,buy,1559855007
50,69,buy,1559855007
12,19,buy,1559855004
10,63,buy,1559855010
92,85,buy,1559855006
41,95,buy,1559855009
6,18,buy,1559855006
29,28,buy,1559855006
58,45,buy,1559855007
78,7,buy,1559855001
13,52,buy,1559855009
66,90,buy,1559855009
21,1,buy,1559855010
37,3,buy,1559855007
54,23,buy,1559855004
40,49,buy,1559855002
38,66,buy,1559855008
53,89,buy,1559855010
14,70,buy,1559855002
64,64,buy,1559855004
40,50,buy,1559855001
30,68,buy,1559855005
89,10,buy,1559855005
8,43,buy,1559855004
35,54,buy,1559855007
46,72,buy,1559855001
17,52,buy,1559855007
15,79,buy,1559855002
96,68,buy,1559855005
58,38,buy,1559855010
52,74,buy,1559855006
52,27,buy,1559855004
29,69,buy,1559855004
62,42,buy,1559855006
4,13,buy,1559855001
50,15,buy,1559855001
44,34,buy,1559855008
74,67,buy,1559855001
35,52,buy,1559855003
81,85,buy,1559855001
26,26,buy,1559855003
43,87,buy,1559855001
49,10,buy,1559855007
57,80,buy,1559855004
97,9,buy,1559855002
50,70,buy,1559855001
54,6,buy,1559855005
61,90,buy,1559855006
55,96,buy,1559855003
41,30,buy,1559855005
87,1,buy,1559855002
83,26,buy,1559855010
71,76,buy,1559855001
92,14,buy,1559855010
18,23,buy,1559855006
42,11,buy,1559855006
78,94,buy,1559855004
93,62,buy,1559855009
16,91,buy,1559855006
58,20,buy,1559855010
53,42,buy,1559855008
13,32,buy,1559855001
81,31,buy,1559855008
2,92,buy,1559855006
86,49,buy,1559855005
94,74,buy,1559855004
13,30,buy,1559855001
84,2,buy,1559855004
38,23,buy,1559855004
86,62,buy,1559855008
73,99,buy,1559855002
94,54,buy,1559855003
31,3,buy,1559855005
9,15,buy,1559855010
43,56,buy,1559855004
99,19,buy,1559855009
32,75,buy,1559855001
73,86,buy,1559855005
34,12,buy,1559855009
15,8,buy,1559855001
73,1,buy,1559855001
91,10,buy,1559855001
77,40,buy,1559855003
11,56,buy,1559855010
44,75,buy,1559855001
41,62,buy,1559855004
19,38,buy,1559855002
92,61,buy,1559855004
85,16,buy,1559855010
39,61,buy,1559855006
20,43,buy,1559855006
63,55,buy,1559855001
51,23,buy,1559855010
12,28,buy,1559855002
47,35,buy,1559855004
1,34,buy,1559855009
82,72,buy,1559855002
80,98,buy,1559855006
72,46,buy,1559855009
98,86,buy,1559855005
88,11,buy,1559855003
11,95,buy,1559855008
3,87,buy,1559855006
80,14,buy,1559855010
1,4,buy,1559855006
71,68,buy,1559855001
79,10,buy,1559855010
15,55,buy,1559855002
79,58,buy,1559855003
86,95,buy,1559855007
97,80,buy,1559855002
39,98,buy,1559855005
38,43,buy,1559855003
15,49,buy,1559855008
89,99,buy,1559855001
80,90,buy,1559855007
48,65,buy,1559855002
88,81,buy,1559855010
82,31,buy,1559855001
53,61,buy,1559855005
21,48,buy,1559855002
25,56,buy,1559855004
99,12,buy,1559855010
80,10,buy,1559855004
63,48,buy,1559855006
2,57,buy,1559855006
8,35,buy,1559855008
33,98,buy,1559855009
53,35,buy,1559855009
51,4,buy,1559855003
45,76,buy,1559855009
89,11,buy,1559855010
59,61,buy,1559855004
13,30,buy,1559855003
41,32,buy,1559855004
72,72,buy,1559855010
3,29,buy,1559855009
2,87,buy,1559855003
13,55,buy,1559855009
96,52,buy,1559855001
55,87,buy,1559855003
61,43,buy,1559855010
48,12,buy,1559855005
69,39,buy,1559855006
60,54,buy,1559855010
31,29,buy,1559855007
85,39,buy,1559855004
81,72,buy,1559855009
34,53,buy,1559855007
43,11,buy,1559855003
59,21,buy,1559855005
45,84,buy,1559855007
89,15,buy,1559855003
86,91,buy,1559855010
60,34,buy,1559855004
90,19,buy,1559855006
12,80,buy,1559855002
84,52,buy,1559855002
50,74,buy,1559855007
42,26,buy,1559855007
11,54,buy,1559855003
91,29,buy,1559855003
100,56,buy,1559855002
63,53,buy,1559855004
51,50,buy,1559855006
84,100,buy,1559855010
77,23,buy,1559855001
90,61,buy,1559855001
54,91,buy,1559855001
95,67,buy,1559855002
36,32,buy,1559855004
60,38,buy,1559855009
2,56,buy,1559855008
89,57,buy,1559855006
8,10,buy,1559855005
32,42,buy,1559855006
25,65,buy,1559855010
44,90,buy,1559855008
7,79,buy,1559855001
89,63,buy,1559855006
64,52,buy,1559855003
66,62,buy,1559855008
16,21,buy,1559855005
71,92,buy,1559855010
8,91,buy,1559855008
49,55,buy,1559855009
18,40,buy,1559855006
61,51,buy,1559855003
32,54,buy,1559855010
27,55,buy,1559855010
33,77,buy,1559855010
84,94,buy,1559855010
88,15,buy,1559855008
74,47,buy,1559855010
93,67,buy,1559855002
82,58,buy,1559855003
9,20,buy,1559855006
52,40,buy,1559855008
68,74,buy,1559855005
37,74,buy,1559855005
50,1,buy,1559855005
68,39,buy,1559855001
73,67,buy,1559855004
17,41,buy,1559855007
8,100,buy,1559855010
23,92,buy,1559855005
16,95,buy,1559855007
42,59,buy,1559855010
24,2,buy,1559855009
33,64,buy,1559855006
27,98,buy,1559855001
33,56,buy,1559855001
37,43,buy,1559855004
25,43,buy,1559855008
84,19,buy,1559855008
85,93,buy,1559855001
23,71,buy,1559855010
34,9,buy,1559855001
19,48,buy,1559855002
98,1,buy,1559855004
31,24,buy,1559855001
82,61,buy,1559855003
84,20,buy,1559855004
23,72,buy,1559855010
16,42,buy,1559855001
66,17,buy,1559855004
99,94,buy,1559855008
37,98,buy,1559855004
24,95,buy,1559855009
82,76,buy,1559855004
12,19,buy,1559855008
22,61,buy,1559855002
17,27,buy,1559855007
21,32,buy,1559855008
55,58,buy,1559855009
76,75,buy,1559855005
72,90,buy,1559855002
65,6,buy,1559855007
7,1,buy,1559855007
54,86,buy,1559855001
78,39,buy,1559855005
80,31,buy,1559855009
52,37,buy,1559855003
1,69,buy,1559855007
16,90,buy,1559855005
94,86,buy,1559855010
16,72,buy,1559855007
25,9,buy,1559855002
10,15,buy,1559855009
23,95,buy,1559855006
38,58,buy,1559855010
96,4,buy,1559855008
62,15,buy,1559855003
26,86,buy,1559855004
7,8,buy,1559855001
67,60,buy,1559855001
25,77,buy,1559855010
6,45,buy,1559855006
84,31,buy,1559855003
98,40,buy,1559855006
53,78,buy,1559855002
5,27,buy,1559855007
50,70,buy,1559855003
50,21,buy,1559855001
75,26,buy,1559855007
55,58,buy,1559855009
42,32,buy,1559855009
34,96,buy,1559855006
33,16,buy,1559855010
28,86,buy,1559855007
30,35,buy,1559855010
84,8,buy,1559855005
82,42,buy,1559855007
7,15,buy,1559855001
71,32,buy,1559855002
11,60,buy,1559855009
76,92,buy,1559855008
75,42,buy,1559855010
51,8,buy,1559855001
49,17,buy,1559855009
1,65,buy,1559855007
80,12,buy,1559855004
67,23,buy,1559855010
31,35,buy,1559855003
11,52,buy,1559855003
97,73,buy,1559855003
79,79,buy,1559855003
44,34,buy,1559855003
97,16,buy,1559855010
24,58,buy,1559855001
30,59,buy,1559855004
97,51,buy,1559855005
99,79,buy,1559855001
99,52,buy,1559855001
4,93,buy,1559855006
85,69,buy,1559855002
98,80,buy,1559855002
13,46,buy,1559855009
28,24,buy,1559855006
73,63,buy,1559855010
23,85,buy,1559855009
60,79,buy,1559855009
41,43,buy,1559855003
35,17,buy,1559855002
35,17,buy,1559855010
83,32,buy,1559855007
72,82,buy,1559855010
52,28,buy,1559855006
22,59,buy,1559855009
82,5,buy,1559855005
88,53,buy,1559855002
97,63,buy,1559855006
5,14,buy,1559855006
100,50,buy,1559855007
27,68,buy,1559855009
45,48,buy,1559855002
3,55,buy,1559855010
45,97,buy,1559855008
12,17,buy,1559855008
25,56,buy,1559855010
45,78,buy,1559855002
48,24,buy,1559855009
31,68,buy,1559855002
71,12,buy,1559855001
38,99,buy,1559855008
92,21,buy,1559855003
4,79,buy,1559855005
63,85,buy,1559855008
57,92,buy,1559855003
34,25,buy,1559855002
31,94,buy,1559855008
37,94,buy,1559855003
1,59,buy,1559855007
60,56,buy,1559855001
45,1,buy,1559855002
26,41,buy,1559855006
62,1,buy,1559855006
2,86,buy,1559855008
92,48,buy,1559855007
97,6,buy,1559855009
29,64,buy,1559855010
33,2,buy,1559855004
56,57,buy,1559855009
5,29,buy,1559855010
44,17,buy,1559855004
43,9,buy,1559855002
38,71,buy,1559855008
90,70,buy,1559855007
39,70,buy,1559855007
17,63,buy,1559855002
27,20,buy,1559855007
78,78,buy,1559855007
10,30,buy,1559855003
9,1,buy,1559855009
39,57,buy,1559855004
62,80,buy,1559855003
43,77,buy,1559855002
53,3,buy,1559855004
16,41,buy,1559855006
73,38,buy,1559855001
53,20,buy,1559855002
78,45,buy,1559855003
60,37,buy,1559855005
72,19,buy,1559855003
63,7,buy,1559855002
21,55,buy,1559855007
56,56,buy,1559855005
27,23,buy,1559855007
98,70,buy,1559855010
40,5,buy,1559855009
63,56,buy,1559855009
73,57,buy,1559855005
15,23,buy,1559855005
91,70,buy,1559855009
10,23,buy,1559855004
53,34,buy,1559855001
98,45,buy,1559855009
77,51,buy,1559855003
31,80,buy,1559855003
30,81,buy,1559855003
52,59,buy,1559855006
96,53,buy,1559855006
96,26,buy,1559855006
71,70,buy,1559855004
1,57,buy,1559855004
99,88,buy,1559855007
69,81,buy,1559855005
34,92,buy,1559855005
95,81,buy,1559855005
32,96,buy,1559855008
82,73,buy,1559855010
21,45,buy,1559855004
66,72,buy,1559855009
5,39,buy,1559855007
38,34,buy,1559855003
61,30,buy,1559855005
70,97,buy,1559855004
22,70,buy,1559855009
51,17,buy,1559855006
14,22,buy,1559855009
37,92,buy,1559855003
17,54,buy,1559855007
69,49,buy,1559855007
14,69,buy,1559855001
45,92,buy,1559855010
88,30,buy,1559855005
82,30,buy,1559855004
46,33,buy,1559855005
2,68,buy,1559855010
24,48,buy,1559855002
93,76,buy,1559855010
22,34,buy,1559855002
66,72,buy,1559855008
53,50,buy,1559855002
39,12,buy,1559855010
95,7,buy,1559855003
81,16,buy,1559855004
71,43,buy,1559855008
61,5,buy,1559855004
40,96,buy,1559855004
55,72,buy,1559855004
97,20,buy,1559855009
81,21,buy,1559855005
76,3,buy,1559855007
97,96,buy,1559855007
33,30,buy,1559855008
47,13,buy,1559855010
9,88,buy,1559855007
44,74,buy,1559855006
91,40,buy,1559855005
85,11,buy,1559855010
47,65,buy,1559855002
7,64,buy,1559855002
60,29,buy,1559855009
91,20,buy,1559855001
73,14,buy,1559855007
25,34,buy,1559855007
87,44,buy,1559855006
72,44,buy,1559855006
12,60,buy,1559855003
55,89,buy,1559855010
98,63,buy,1559855006
17,54,buy,1559855007
61,2,buy,1559855009
76,67,buy,1559855008
89,44,buy,1559855001
63,74,buy,1559855005
98,19,buy,1559855008
67,85,buy,1559855010
8,13,buy,1559855003
25,97,buy,1559855010
64,48,buy,1559855006
10,70,buy,1559855009
45,1,buy,1559855005
8,46,buy,1559855003
79,28,buy,1559855007
30,74,buy,1559855007
22,44,buy,1559855007
85,58,buy,1559855008
4,71,buy,1559855006
13,32,buy,1559855003
86,68,buy,1559855002
91,51,buy,1559855005
88,10,buy,1559855006
34,50,buy,1559855002
28,30,buy,1559855006
27,74,buy,1559855005
70,86,buy,1559855003
91,47,buy,1559855004
53,34,buy,1559855007
15,82,buy,1559855003
53,78,buy,1559855009
35,72,buy,1559855001
22,90,buy,1559855010
33,37,buy,1559855008
37,83,buy,1559855007
100,65,buy,1559855009
68,68,buy,1559855008
50,18,buy,1559855008
53,39,buy,1559855007
32,20,buy,1559855005
57,50,buy,1559855002
57,30,buy,1559855002
30,71,buy,1559855002
15,76,buy,1559855006
55,85,buy,1559855005
41,88,buy,1559855008
3,69,buy,1559855008
50,21,buy,1559855004
6,13,buy,1559855008
60,71,buy,1559855003
14,53,buy,1559855002
3,69,buy,1559855004
6,19,buy,1559855009
96,23,buy,1559855004
24,100,buy,1559855008
12,59,buy,1559855008
80,65,buy,1559855009
67,9,buy,1559855009
82,5,buy,1559855004
88,57,buy,1559855007
49,42,buy,1559855003
20,25,buy,1559855006
21,79,buy,1559855009
35,4,buy,1559855005
49,83,buy,1559855008
2,28,buy,1559855010
18,15,buy,1559855001
43,43,buy,1559855007
35,93,buy,1559855006
22,58,buy,1559855003
16,18,buy,1559855008
84,75,buy,1559855002
5,64,buy,1559855006
85,55,buy,1559855002
80,67,buy,1559855004
31,68,buy,1559855008
96,21,buy,1559855003
56,100,buy,1559855005
74,7,buy,1559855003
100,58,buy,1559855010
98,81,buy,1559855010
68,94,buy,1559855008
85,53,buy,1559855004
47,91,buy,1559855007
3,60,buy,1559855006
62,58,buy,1559855009
32,77,buy,1559855004
99,29,buy,1559855007
66,43,buy,1559855001
100,78,buy,1559855004
73,89,buy,1559855007
14,63,buy,1559855006
56,72,buy,1559855005
23,54,buy,1559855002
2,5,buy,1559855005
16,48,buy,1559855009
28,65,buy,1559855010
79,11,buy,1559855006
64,15,buy,1559855005
36,42,buy,1559855003
46,57,buy,1559855005
4,88,buy,1559855010
20,17,buy,1559855005
62,70,buy,1559855005
93,66,buy,1559855005
83,49,buy,1559855005
29,40,buy,1559855010
96,85,buy,1559855007
13,36,buy,1559855009
5,58,buy,1559855001
8,64,buy,1559855008
56,57,buy,1559855010
33,99,buy,1559855008
68,51,buy,1559855001
88,46,buy,1559855009
39,68,buy,1559855008
10,16,buy,1559855006
49,27,buy,1559855006
46,22,buy,1559855002
31,3,buy,1559855001
93,19,buy,1559855010
99,10,buy,1559855001
78,34,buy,1559855005
63,65,buy,1559855010
75,78,buy,1559855007
26,45,buy,1559855001
27,45,buy,1559855001
41,51,buy,1559855002
73,36,buy,1559855006
5,92,buy,1559855010
66,54,buy,1559855002
99,34,buy,1559855009
35,14,buy,1559855005
62,55,buy,1559855001
83,50,buy,1559855007
78,68,buy,1559855005
25,96,buy,1559855007
89,59,buy,1559855007
26,33,buy,1559855005
3,37,buy,1559855002
34,52,buy,1559855005
70,67,buy,1559855010
20,39,buy,1559855008
30,44,buy,1559855003
